0.5,0.237638373
0.5,0.223110793
0.29296875,0.159000178
0.5,0.249674549
0.5,0.245974597
0.5,0.232130257
0.16015625,0.142077783
0.28515625,0.155446805
0.5,0.203137844
0.0390625,0.134006535
0.18359375,0.14227485
0,0.125200805
0.26171875,0.152416427
0.38671875,0.159993936
0.2265625,0.146087554
0.44921875,0.161070824
0,0.126948566
0,0.125649279
0.25,0.15197671
0.00390625,0.128773308
0.07421875,0.139909082
0.00390625,0.127527149
0.1171875,0.146155891
0,0.127336842
0,0.126614676
0.11328125,0.142269351
0,0.130312619
0,0.125156925
0.00390625,0.129230273
0.09765625,0.134385899
0.00390625,0.134498756
0,0.128770594
0.46484375,0.148649831
0,0.126898921
0,0.125066693
0.03125,0.138813871
0.03125,0.133416689
0,0.125231333
0,0.135003
0,0.126133527
0.00390625,0.126402729
0,0.125961912
0,0.126192594
0.00390625,0.134842372
0.11328125,0.141306921
0,0.12728638
0,0.131210988
0.00390625,0.140551232
0.00390625,0.134292574
0.0234375,0.133033237
0,0.128986069
0,0.127040067
0.00390625,0.129639175
0.11328125,0.144369436
0,0.125128764
0,0.12770963
0,0.125298218
0,0.131759341
0.00390625,0.133891136
0,0.125279875
0,0.126180677
0,0.125781818
0.11328125,0.145547242
0,0.125365588
0,0.12984732
0,0.129379451
0,0.130879923
0.0234375,0.134933409
0,0.134480865
0,0.125369145
0,0.133355251
0,0.125652832
0,0.125054741
0,0.131546538
0.00390625,0.127174231
0,0.128261621
0,0.129829431
0,0.125359224
0,0.131931384
0,0.126215204
0.00390625,0.130284281
0,0.126828366
0,0.130019026
0,0.130360546
0,0.125073187
0,0.12583601
0,0.128718923
0,0.125185457
0,0.125711397
0.03125,0.138058321
0,0.130351409
0,0.130077387
0,0.125619091
0,0.12541766
0.03125,0.136587356
0,0.125096181
0.11328125,0.144136644
0,0.125106088
0,0.130677073
0,0.127446529
0,0.126030088
0,0.128896639
0,0.143516506
0,0.126126851
0,0.134745768
0,0.125493764
0,0.128175128
0,0.129151503
0,0.133047373
0,0.1274348
0,0.126819823
0,0.135445425
0,0.132260213
0,0.13008266
0,0.125387204
0,0.126114645
0,0.126420812
0.00390625,0.129611276
0,0.125406198
0,0.12501217
0,0.138350672
0,0.125074838
0,0.12581833
0.03125,0.135906681
0,0.127664713
0,0.134640256
0,0.126279655
0,0.125222132
0,0.130468018
0,0.130961317
0,0.127071054
0,0.12778865
0,0.135504186
0,0.131198861
0,0.126345121
0,0.125322295
0,0.129931967
0,0.126886481
0,0.125094898
0,0.125081453
0,0.126674671
0,0.129185398
0,0.135989267
0,0.125329891
0,0.133888567
0,0.125022211
0,0.134367628
0,0.134927273
0,0.125017755
0,0.126835886
0,0.127336172
0,0.127147881
0,0.128178908
0,0.126001763
0,0.128215338
0,0.125146341
0,0.137786701
0,0.127200887
0.00390625,0.141473658
0,0.125029494
0,0.130502641
0,0.130280685
